,상호명,지점명,대분류,중분류,소분류,시도명,시군구명,행정동명,법정동명,지번주소,경도,위도
471267,G편의점,,소매,종합소매점,편의점,서울특별시,성북구,동선동,동선동4가,서울특별시 성북구 동선동4가 1,127.016464729424,37.592512800434704
471277,씨스페이스휘경점,휘경점,소매,종합소매점,편의점,서울특별시,동대문구,휘경2동,휘경동,서울특별시 동대문구 휘경동 286-225,127.06065102444201,37.5869708986212
471304,아가방E.MART,가양점,소매,종합소매점,편의점,서울특별시,강서구,가양3동,가양동,서울특별시 강서구 가양동 449-19,126.861799100259,37.5581809080942
471395,CU망원포은로점,망원포은로점,소매,종합소매점,편의점,서울특별시,마포구,망원1동,망원동,서울특별시 마포구 망원동 403-5,126.905306758333,37.5550602701339
471412,인더라인24편의점,,소매,종합소매점,편의점,서울특별시,은평구,갈현2동,갈현동,서울특별시 은평구 갈현동 455-8,126.91867975606701,37.6179945867244
471632,세븐일레븐,S논현역점,소매,종합소매점,편의점,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 논현동 280,127.02163881231199,37.5111912835828
471704,이마트위드미정릉국민대점,위드미정릉국민대점,소매,종합소매점,편의점,서울특별시,성북구,정릉3동,정릉동,서울특별시 성북구 정릉동 894-6,126.99956485824801,37.607273931799796
471715,쏠편의점,,소매,종합소매점,편의점,서울특별시,양천구,목1동,목동,서울특별시 양천구 목동 404-177,126.87625414675101,37.5241430317764
471722,미니스톱,역삼동광점,소매,종합소매점,편의점,서울특별시,강남구,역삼2동,역삼동,서울특별시 강남구 역삼동 719,127.040133281343,37.5014314226478
471738,GS25신당푸르지오,,소매,종합소매점,편의점,서울특별시,중구,동화동,신당동,서울특별시 중구 신당동 850,127.019022104262,37.5598532570331
471744,CU상도힐점,상도힐점,소매,종합소매점,편의점,서울특별시,동작구,상도3동,상도동,서울특별시 동작구 상도동 283-28,126.934160299684,37.4951074793041
471754,GS25은평진관,은평진관점,소매,종합소매점,편의점,서울특별시,은평구,진관동,진관동,서울특별시 은평구 진관동 14,126.92517575861099,37.6451478431441
471790,CU마포한강푸르지오점,마포한강푸르지오점,소매,종합소매점,편의점,서울특별시,마포구,합정동,합정동,서울특별시 마포구 합정동 472,126.91204590555799,37.5500407049077
471843,GS25신사미소점,신사미소점,소매,종합소매점,편의점,서울특별시,은평구,신사1동,신사동,서울특별시 은평구 신사동 25-1,126.914132287719,37.597319227302705
471890,CU상계대림점,상계대림점,소매,종합소매점,편의점,서울특별시,노원구,상계3.4동,상계동,서울특별시 노원구 상계동 172,127.07429153062,37.6621532671699
471948,GS25은평문화점,은평문화점,소매,종합소매점,편의점,서울특별시,은평구,녹번동,녹번동,서울특별시 은평구 녹번동 83-54,126.927490220343,37.603162930444704
471996,GS25,명지장학점,소매,종합소매점,편의점,서울특별시,서대문구,홍은2동,홍은동,서울특별시 서대문구 홍은동 421-2,126.924145355777,37.5822014761523
472269,현대25시편의점,,소매,종합소매점,편의점,서울특별시,은평구,녹번동,녹번동,서울특별시 은평구 녹번동 278-1,126.92497050408998,37.6051222746828
472273,CU,수유벽산,소매,종합소매점,편의점,서울특별시,강북구,수유2동,수유동,서울특별시 강북구 수유동 208-80,127.017864924253,37.642757252782296
472278,GS길동하나,,소매,종합소매점,편의점,서울특별시,강동구,길동,길동,서울특별시 강동구 길동 341-31,127.14425833062,37.5414637330609
472306,에이알,홍대입구역점,소매,종합소매점,편의점,서울특별시,마포구,서교동,동교동,서울특별시 마포구 동교동 165,126.923660702562,37.5568779200805
472366,GS25,가산본점,소매,종합소매점,편의점,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 147-25,126.89501432587,37.4778892098547
472418,GS25강동마사3층,,소매,종합소매점,편의점,서울특별시,강동구,천호2동,천호동,서울특별시 강동구 천호동 419-3,127.126789117449,37.54027260054121
472482,뚝섬역편의점,,소매,종합소매점,편의점,서울특별시,성동구,성수1가2동,성수동1가,서울특별시 성동구 성수동1가 656-745,127.047344147399,37.54718217367029
472510,세븐일레븐,서초힐스테이트점,소매,종합소매점,편의점,서울특별시,서초구,내곡동,신원동,서울특별시 서초구 신원동 412-5,127.05793023011499,37.455872923159
472628,GS25목동희망,,소매,종합소매점,편의점,서울특별시,양천구,목1동,목동,서울특별시 양천구 목동 405-282,126.873046229147,37.52456298370421
472683,세븐일레븐서울로카페점,서울로카페점,소매,종합소매점,편의점,서울특별시,중구,회현동,남창동,서울특별시 중구 남창동 169-2,126.976952748142,37.557234594273
472698,GS25금천사랑,,소매,종합소매점,편의점,서울특별시,금천구,독산1동,독산동,서울특별시 금천구 독산동 1006-132,126.892174341278,37.4657795486426
472763,세븐일레븐등촌2호점596,,소매,종합소매점,편의점,서울특별시,강서구,등촌3동,등촌동,서울특별시 강서구 등촌동 679-6,126.84016884133999,37.5619079028825
472827,이마트,24여의도SK점,소매,종합소매점,편의점,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 여의도동 45-1,126.92800618968701,37.5197765092138
472916,GS25남산,,소매,종합소매점,편의점,서울특별시,중구,필동,필동2가,서울특별시 중구 필동2가 119-4,126.995573733222,37.5570430708953
472957,위드미관약조은점,관약조은점,소매,종합소매점,편의점,서울특별시,관악구,서림동,신림동,서울특별시 관악구 신림동 838-18,126.935279862791,37.472798553882704
472958,위드미,송파마천점,소매,종합소매점,편의점,서울특별시,송파구,마천2동,마천동,서울특별시 송파구 마천동 40-9,127.14754991276399,37.5008137117473
472998,홍대편의점포차수유점,수유점,소매,종합소매점,편의점,서울특별시,강북구,수유3동,수유동,서울특별시 강북구 수유동 191-75,127.025071112283,37.6384560209263
473004,CU,중구동호로점,소매,종합소매점,편의점,서울특별시,중구,약수동,신당동,서울특별시 중구 신당동 349-201,127.012968788183,37.5536847072784
473014,GS25마장어울림,,소매,종합소매점,편의점,서울특별시,성동구,마장동,마장동,서울특별시 성동구 마장동 820,127.039876149813,37.56298012172
473050,세븐일레븐S우장산역점2392,,소매,종합소매점,편의점,서울특별시,강서구,발산1동,내발산동,서울특별시 강서구 내발산동 723,126.83599822400801,37.549153293897604
473059,GS25,서울숲골드점,소매,종합소매점,편의점,서울특별시,성동구,성수1가1동,성수동1가,서울특별시 성동구 성수동1가 656-234,127.0457836127,37.5417632759513
473063,대동편의점,,소매,종합소매점,편의점,서울특별시,서초구,서초4동,서초동,서울특별시 서초구 서초동 1306-8,127.02632580230801,37.4995523532443
473093,CU,편의점광진광남,소매,종합소매점,편의점,서울특별시,광진구,광장동,광장동,서울특별시 광진구 광장동 457-1,127.10118417126199,37.5419456664711
473148,월계E-Mart런딕,,소매,종합소매점,편의점,서울특별시,노원구,월계3동,월계동,서울특별시 노원구 월계동 333-1,127.061966366957,37.6265010290164
473155,CU창동쌍문점,창동쌍문점,소매,종합소매점,편의점,서울특별시,도봉구,창1동,창동,서울특별시 도봉구 창동 659-28,127.035779368862,37.6489059139746
473163,GS25은평영화,,소매,종합소매점,편의점,서울특별시,은평구,갈현2동,갈현동,서울특별시 은평구 갈현동 454-27,126.917986661255,37.618141408252605
473184,채널큐24두산위브점,두산위브점,소매,종합소매점,편의점,서울특별시,동대문구,답십리2동,답십리동,서울특별시 동대문구 답십리동 998,127.057172002357,37.566552502338396
473207,세븐일레븐,여의도미래에셋대우점,소매,종합소매점,편의점,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 여의도동 34-3,126.929700867318,37.522305793403895
473216,CU,창전숲길점,소매,종합소매점,편의점,서울특별시,마포구,서교동,동교동,서울특별시 마포구 동교동 188-33,126.931568320621,37.5547602191862
473270,세븐일레븐면목패션점,면목패션점,소매,종합소매점,편의점,서울특별시,중랑구,면목2동,면목동,서울특별시 중랑구 면목동 148-9,127.082024340408,37.587301244700896
473317,에이알,공덕역점,소매,종합소매점,편의점,서울특별시,마포구,도화동,도화동,서울특별시 마포구 도화동 25-13,126.951315134802,37.5428362685792
473390,GS25은평폭포,,소매,종합소매점,편의점,서울특별시,은평구,진관동,진관동,서울특별시 은평구 진관동 140,126.932035559265,37.62901867878829
473484,CU전쟁기념관,,소매,종합소매점,편의점,서울특별시,용산구,남영동,용산동1가,서울특별시 용산구 용산동1가 8,126.978446851542,37.5373254412298
473575,GS25청담88점,청담88점,소매,종합소매점,편의점,서울특별시,강남구,청담동,청담동,서울특별시 강남구 청담동 88-3,127.040669174926,37.524953280656206
473597,365플러스편의점,,소매,종합소매점,편의점,서울특별시,중구,장충동,묵정동,서울특별시 중구 묵정동 24-13,127.001253069794,37.56146131451529
473638,PCcube,,소매,종합소매점,편의점,서울특별시,강서구,발산1동,내발산동,서울특별시 강서구 내발산동 723-2,126.83598007726002,37.5488647844455
473655,GS25창천휘가로,,소매,종합소매점,편의점,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 417,126.92781797960698,37.559790060959294
473661,위드미대림신길점,대림신길점,소매,종합소매점,편의점,서울특별시,영등포구,대림1동,대림동,서울특별시 영등포구 대림동 907-5,126.906763309895,37.4971547825361
473663,위드미,녹번아르체점,소매,종합소매점,편의점,서울특별시,은평구,녹번동,녹번동,서울특별시 은평구 녹번동 81-17,126.925476482288,37.60380236591671
473716,GS25강남한티점,강남한티점,소매,종합소매점,편의점,서울특별시,강남구,대치4동,대치동,서울특별시 강남구 대치동 936-25,127.053359959005,37.497411317884705
473733,GS25사당문화점,사당문화점,소매,종합소매점,편의점,서울특별시,동작구,사당5동,사당동,서울특별시 동작구 사당동 248-5,126.969877501166,37.4849270775783
473746,세븐일레븐잠원나루터점,잠원나루터점,소매,종합소매점,편의점,서울특별시,서초구,잠원동,잠원동,서울특별시 서초구 잠원동 24-1,127.0163333417,37.51381433373229
473802,CU,관악휴먼시아점,소매,종합소매점,편의점,서울특별시,관악구,난향동,신림동,서울특별시 관악구 신림동 1735-9,126.920600253093,37.460582255587795
473821,이마트24,스타필드코엑스몰2호점,소매,종합소매점,편의점,서울특별시,강남구,삼성1동,삼성동,서울특별시 강남구 삼성동 159,127.05913910242799,37.5118203253706
473908,GS25다동타운,,소매,종합소매점,편의점,서울특별시,중구,명동,다동,서울특별시 중구 다동 70,126.981602215618,37.5682134437434
473944,화곡대성편의점,,소매,종합소매점,편의점,서울특별시,강서구,화곡6동,화곡동,서울특별시 강서구 화곡동 1096,126.851110877675,37.555482406456
473951,세븐일레븐등촌596,,소매,종합소매점,편의점,서울특별시,강서구,등촌3동,등촌동,서울특별시 강서구 등촌동 679-6,126.84016884133999,37.5619079028825
473968,GS25면목금성점,면목금성점,소매,종합소매점,편의점,서울특별시,중랑구,면목2동,면목동,서울특별시 중랑구 면목동 134-8,127.082462843393,37.591242221838606
474022,CU하계노원로점,하계노원로점,소매,종합소매점,편의점,서울특별시,노원구,하계1동,하계동,서울특별시 노원구 하계동 288,127.07110296709699,37.6451617142208
474025,CU중랑면목대로점,중랑면목대로점,소매,종합소매점,편의점,서울특별시,중랑구,면목3.8동,면목동,서울특별시 중랑구 면목동 20-4,127.09597242183901,37.5883730159522
474141,GS25양평골드,,소매,종합소매점,편의점,서울특별시,영등포구,양평2동,양평동5가,서울특별시 영등포구 양평동5가 76,126.892057033942,37.5410697071206
474146,GS25장충행복,,소매,종합소매점,편의점,서울특별시,중구,장충동,장충동1가,서울특별시 중구 장충동1가 57-3,127.00617106726601,37.5618902651116
474161,씨유청구이편한,,소매,종합소매점,편의점,서울특별시,중구,동화동,신당동,서울특별시 중구 신당동 287-14,127.015198901445,37.5605242436742
474206,GS25S서울역1호,,소매,종합소매점,편의점,서울특별시,용산구,남영동,동자동,서울특별시 용산구 동자동 43-205,126.971711545358,37.5548283309992
474229,GS25양천오목,,소매,종합소매점,편의점,서울특별시,양천구,목1동,목동,서울특별시 양천구 목동 404-156,126.875753513262,37.523579622275
474291,GS25신촌명물,,소매,종합소매점,편의점,서울특별시,서대문구,신촌동,창천동,서울특별시 서대문구 창천동 2-22,126.938729737696,37.5589425608573
474313,세븐일레븐,마곡럭스점,소매,종합소매점,편의점,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡동 758-4,126.826125382177,37.568923275756205
474329,지에스25길동베네치아,,소매,종합소매점,편의점,서울특별시,강동구,길동,길동,서울특별시 강동구 길동 143-4,127.145589153079,37.5368960014918
474360,세븐일레븐종로태양점,종로태양점,소매,종합소매점,편의점,서울특별시,종로구,이화동,연건동,서울특별시 종로구 연건동 206,127.00042244928999,37.5761863331031
474372,CU창신쌍용,,소매,종합소매점,편의점,서울특별시,종로구,창신3동,창신동,서울특별시 종로구 창신동 703,127.01116590773898,37.580484683152896
474435,세븐일레븐,중구장충초교점,소매,종합소매점,편의점,서울특별시,중구,다산동,신당동,서울특별시 중구 신당동 403-3,127.011872282641,37.5604423856855
474456,그랜파스카페편의점,,소매,종합소매점,편의점,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 여의도동 2,126.92227158728501,37.5267975120735
474457,GS25망원스카이점,망원스카이점,소매,종합소매점,편의점,서울특별시,마포구,망원1동,망원동,서울특별시 마포구 망원동 462-5,126.899017453773,37.554830591866704
474475,씨스페이스편의점,편의점,소매,종합소매점,편의점,서울특별시,종로구,혜화동,혜화동,서울특별시 종로구 혜화동 1-21,126.998782285937,37.590453923976604
474500,미니스톱먹골역점,먹골역점,소매,종합소매점,편의점,서울특별시,중랑구,묵2동,묵동,서울특별시 중랑구 묵동 240-47,127.075812639035,37.609823909481
474544,GS25가주초교점,가주초교점,소매,종합소매점,편의점,서울특별시,송파구,가락2동,가락동,서울특별시 송파구 가락동 154-19,127.12845621396002,37.497160244560206
474589,GS25금호로자이,,소매,종합소매점,편의점,서울특별시,성동구,금호2.3가동,금호동2가,서울특별시 성동구 금호동2가 1215,127.022391485836,37.5531954428482
474698,오케이365편의점,,소매,종합소매점,편의점,서울특별시,서초구,서초3동,서초동,서울특별시 서초구 서초동 1715-10,127.012673487441,37.4936722880154
474717,GS25상봉한국,,소매,종합소매점,편의점,서울특별시,중랑구,상봉2동,상봉동,서울특별시 중랑구 상봉동 90,127.088785922425,37.5964361727531
474729,세븐일레븐,광산사거리점,소매,종합소매점,편의점,서울특별시,강북구,수유3동,수유동,서울특별시 강북구 수유동 188-2,127.02288940248,37.642393509495605
474930,GS25전농중앙점,전농중앙점,소매,종합소매점,편의점,서울특별시,동대문구,전농2동,전농동,서울특별시 동대문구 전농동 26-13,127.057858158502,37.575883809429605
474936,CU,제기타운점,소매,종합소매점,편의점,서울특별시,동대문구,제기동,제기동,서울특별시 동대문구 제기동 200-2,127.032997788089,37.584585086967394
474943,세븐일레븐장안본점,장안본점,소매,종합소매점,편의점,서울특별시,동대문구,장안2동,장안동,서울특별시 동대문구 장안동 142-5,127.067960338901,37.5728553927856
474944,이마트24논현101점,24논현101점,소매,종합소매점,편의점,서울특별시,강남구,논현2동,논현동,서울특별시 강남구 논현동 101,127.038905690059,37.5213167129711
474953,CU전농크레시티점,전농크레시티점,소매,종합소매점,편의점,서울특별시,동대문구,전농1동,전농동,서울특별시 동대문구 전농동 218-24,127.052868650896,37.578321756430796
475165,ECUBESTUDIO,,소매,종합소매점,편의점,서울특별시,용산구,한남동,한남동,서울특별시 용산구 한남동 726-335,127.002985777344,37.5444011521758
475169,GS25,금호일신점,소매,종합소매점,편의점,서울특별시,노원구,월계1동,월계동,서울특별시 노원구 월계동 942,127.058657804245,37.629240866127404
475235,CU,가양모터리움점,소매,종합소매점,편의점,서울특별시,서초구,반포4동,반포동,서울특별시 서초구 반포동 60-4,127.008193283312,37.5015189808362
475425,GS25석촌희망,,소매,종합소매점,편의점,서울특별시,송파구,석촌동,석촌동,서울특별시 송파구 석촌동 173-6,127.10522693861601,37.504753721718004
475440,미니스톱,마장점,소매,종합소매점,편의점,서울특별시,성동구,마장동,마장동,서울특별시 성동구 마장동 798-3,127.041522685765,37.56433605965999
475453,GS25명일신동아,,소매,종합소매점,편의점,서울특별시,강동구,명일2동,명일동,서울특별시 강동구 명일동 44,127.152605691693,37.5527961392577
475497,이마트,24영등포시장역점,소매,종합소매점,편의점,서울특별시,영등포구,영등포동,영등포동5가,서울특별시 영등포구 영등포동5가 46-5,126.90547910755501,37.522372133477
475555,GS25역삼동광,,소매,종합소매점,편의점,서울특별시,강남구,역삼2동,역삼동,서울특별시 강남구 역삼동 722-2,127.04276374830401,37.5000290994705
475612,CU,청파느티나무점,소매,종합소매점,편의점,서울특별시,용산구,청파동,청파동1가,서울특별시 용산구 청파동1가 91-24,126.96687694671199,37.549226692107
475616,CU,금천코스모점,소매,종합소매점,편의점,서울특별시,금천구,독산1동,독산동,서울특별시 금천구 독산동 288-9,126.897248666475,37.470485441464604
475690,미니스톱,포이영광점,소매,종합소매점,편의점,서울특별시,강남구,개포4동,개포동,서울특별시 강남구 개포동 1190,127.04974697828699,37.47372952285539
475908,CU일원가람점,일원가람점,소매,종합소매점,편의점,서울특별시,강남구,일원본동,일원동,서울특별시 강남구 일원동 735,127.08536935348499,37.4831474039934
475917,이마트,24은평예일점,소매,종합소매점,편의점,서울특별시,은평구,구산동,구산동,서울특별시 은평구 구산동 20-42,126.914896463044,37.609418094934796
476084,그린24시편의점,,소매,종합소매점,편의점,서울특별시,용산구,원효로1동,원효로2가,서울특별시 용산구 원효로2가 44-7,126.96297735671001,37.5358120050699
476128,세븐일레븐보라매샤르망점1925,,소매,종합소매점,편의점,서울특별시,관악구,보라매동,봉천동,서울특별시 관악구 봉천동 972-5,126.927097191514,37.4900247007824
476144,씨유가산세일,,소매,종합소매점,편의점,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 149-19,126.894718181316,37.4749670427844
476193,gs25문래시티,,소매,종합소매점,편의점,서울특별시,영등포구,문래동,문래동3가,서울특별시 영등포구 문래동3가 55-20,126.89752537882099,37.5147384071488
476231,GS25,신길대로점,소매,종합소매점,편의점,서울특별시,영등포구,신길1동,신길동,서울특별시 영등포구 신길동 50-2,126.917706497992,37.5154476659525
476509,CustomRoy,,소매,종합소매점,편의점,서울특별시,중구,신당동,신당동,서울특별시 중구 신당동 200-5,127.012986351708,37.5669392239956
476759,지에스이십오관악신림,,소매,종합소매점,편의점,서울특별시,관악구,조원동,신림동,서울특별시 관악구 신림동 1663-21,126.902053686552,37.4805048027779
476938,GS25S서울역2호,,소매,종합소매점,편의점,서울특별시,용산구,남영동,동자동,서울특별시 용산구 동자동 43-205,126.971711545358,37.5548283309992
476955,제이피편의점,,소매,종합소매점,편의점,서울특별시,도봉구,쌍문2동,쌍문동,서울특별시 도봉구 쌍문동 81-210,127.036756140753,37.65312171750271
477176,지에스이십오뚝섬제일,,소매,종합소매점,편의점,서울특별시,성동구,성수1가2동,성수동1가,서울특별시 성동구 성수동1가 656-1731,127.044982351635,37.5478028398148
477276,GS25신내중앙,,소매,종합소매점,편의점,서울특별시,중랑구,신내1동,신내동,서울특별시 중랑구 신내동 443-5,127.09920801042101,37.6036344290181
477310,세븐일레븐마곡마커스점,마곡마커스점,소매,종합소매점,편의점,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡동 774-12,126.833146869391,37.56000961482079
477427,세븐일레븐광운대원룸점,광운대원룸점,소매,종합소매점,편의점,서울특별시,노원구,월계1동,월계동,서울특별시 노원구 월계동 445,127.059273583815,37.618135971989005
477610,9cuve,,소매,종합소매점,편의점,서울특별시,성동구,용답동,용답동,서울특별시 성동구 용답동 232-1,127.063361995754,37.561276582207896
477612,코리아세븐33,7호점,소매,종합소매점,편의점,서울특별시,양천구,신정4동,신정동,서울특별시 양천구 신정동 903-19,126.861396117124,37.525892899355796
477756,골든세탁편의점및옷맞춤,,소매,종합소매점,편의점,서울특별시,노원구,상계9동,상계동,서울특별시 노원구 상계동 639,127.06572191447201,37.6667530519793
477826,CU중랑우림시장점,중랑우림시장점,소매,종합소매점,편의점,서울특별시,중랑구,망우본동,망우동,서울특별시 중랑구 망우동 466-15,127.099638575912,37.597979154447295
477838,CU,문정대신점,소매,종합소매점,편의점,서울특별시,송파구,장지동,문정동,서울특별시 송파구 문정동 106-6,127.13005976249201,37.4866386389338
477903,FRENCHCUSTOM,,소매,종합소매점,편의점,서울특별시,중구,신당동,신당동,서울특별시 중구 신당동 200-5,127.012986351708,37.5669392239956
478043,GS25전농햇살,,소매,종합소매점,편의점,서울특별시,동대문구,용신동,용두동,서울특별시 동대문구 용두동 791,127.03566674021299,37.5734159597495
478056,INCU,,소매,종합소매점,편의점,서울특별시,영등포구,영등포동,영등포동7가,서울특별시 영등포구 영등포동7가 52-4,126.90458470714898,37.523192800108795
478065,CU,구의그랜드점,소매,종합소매점,편의점,서울특별시,광진구,구의1동,구의동,서울특별시 광진구 구의동 654-6,127.08242539703501,37.5416932656291
478100,씨유창동프라자,,소매,종합소매점,편의점,서울특별시,도봉구,창4동,창동,서울특별시 도봉구 창동 5-1,127.04894611806101,37.6525538611342
478327,엔씨유통,,소매,종합소매점,편의점,서울특별시,마포구,합정동,합정동,서울특별시 마포구 합정동 376-13,126.91215616772,37.5463474601019
478377,GS25노원두타,,소매,종합소매점,편의점,서울특별시,노원구,중계1동,중계동,서울특별시 노원구 중계동 360-9,127.07634929442,37.6497531384533
478389,훼미리마트원효로2가,,소매,종합소매점,편의점,서울특별시,용산구,원효로1동,원효로2가,서울특별시 용산구 원효로2가 61-7,126.96333980022699,37.534968205113
478442,훼미리마트왕십리역,,소매,종합소매점,편의점,서울특별시,성동구,왕십리도선동,도선동,서울특별시 성동구 도선동 39-2,127.03474955961501,37.562028262117295
478501,MartuliaChemical,,소매,종합소매점,편의점,서울특별시,강동구,암사3동,암사동,서울특별시 강동구 암사동 441-2,127.13037062890699,37.5553646613332
478532,GS25,관악대원점,소매,종합소매점,편의점,서울특별시,관악구,인헌동,봉천동,서울특별시 관악구 봉천동 1653-10,126.970152287386,37.474792618448795
478541,세븐일레븐,종로이화점,소매,종합소매점,편의점,서울특별시,종로구,이화동,연건동,서울특별시 종로구 연건동 195-3,127.00171723512301,37.5758729148779
478548,GS25,강북수유점,소매,종합소매점,편의점,서울특별시,강북구,우이동,우이동,서울특별시 강북구 우이동 282-1,127.006486285337,37.670134383590295
478556,GS25,목동문화점,소매,종합소매점,편의점,서울특별시,양천구,목2동,목동,서울특별시 양천구 목동 30-16,126.86950578961901,37.5425138644512
478670,CU방이헤리츠점,방이헤리츠점,소매,종합소매점,편의점,서울특별시,송파구,방이2동,방이동,서울특별시 송파구 방이동 47,127.113198247461,37.5164374947057
478687,GS25,용산파크타워점,소매,종합소매점,편의점,서울특별시,용산구,한강로동,용산동5가,서울특별시 용산구 용산동5가 24-1,126.972331235072,37.523702619066796
478697,GS25용산신계,,소매,종합소매점,편의점,서울특별시,용산구,원효로1동,신계동,서울특별시 용산구 신계동 7-14,126.96642264854499,37.5345897576192
478868,CU,마포사랑점,소매,종합소매점,편의점,서울특별시,마포구,도화동,도화동,서울특별시 마포구 도화동 7-8,126.948984607311,37.5395717929071
478874,예스우리들의편의점,,소매,종합소매점,편의점,서울특별시,강남구,개포4동,개포동,서울특별시 강남구 개포동 1238,127.044964843577,37.478160223169496
478878,이마트24영동대로점,24영동대로점,소매,종합소매점,편의점,서울특별시,강남구,청담동,청담동,서울특별시 강남구 청담동 131-10,127.055826486415,37.5233634281296
478893,GS25서대문센트레빌점,서대문센트레빌점,소매,종합소매점,편의점,서울특별시,서대문구,천연동,냉천동,서울특별시 서대문구 냉천동 260,126.959837858843,37.566320719995495
478913,CU,마천파크데일점,소매,종합소매점,편의점,서울특별시,송파구,마천1동,마천동,서울특별시 송파구 마천동 202-9,127.154342365372,37.4972222361571
478931,세븐일레븐마곡에스비점,마곡에스비점,소매,종합소매점,편의점,서울특별시,강서구,가양1동,마곡동,서울특별시 강서구 마곡동 794-1,126.83828438289301,37.560078301157105
478970,SMARTBUS,서울북부지사,소매,종합소매점,편의점,서울특별시,광진구,군자동,군자동,서울특별시 광진구 군자동 160-2,127.07372618522498,37.556105233120796
479030,CU신천대박점,신천대박점,소매,종합소매점,편의점,서울특별시,송파구,잠실본동,잠실동,서울특별시 송파구 잠실동 182,127.082178358414,37.511064498619106
479049,GS25중계무지개,,소매,종합소매점,편의점,서울특별시,노원구,중계2.3동,중계동,서울특별시 노원구 중계동 512,127.06693435970101,37.643236642195
479088,GS25태평로,태평점,소매,종합소매점,편의점,서울특별시,중구,소공동,태평로2가,서울특별시 중구 태평로2가 69-2,126.97691991382099,37.562946918011605
479103,훼미리마트화곡PMK,,소매,종합소매점,편의점,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 화곡동 425-13,126.841279888758,37.5303555978228
479166,GS25역삼아람점,역삼아람점,소매,종합소매점,편의점,서울특별시,강남구,역삼2동,역삼동,서울특별시 강남구 역삼동 788-20,127.041398157824,37.4936115153654
479185,코리아세븐500호점,,소매,종합소매점,편의점,서울특별시,종로구,종로1.2.3.4가동,관철동,서울특별시 종로구 관철동 42-3,126.984658283123,37.5690687258161
479309,아이지에이마트,신월2호점,소매,종합소매점,편의점,서울특별시,양천구,신월1동,신월동,서울특별시 양천구 신월동 126-53,126.834346184701,37.5302423083089
479561,훼미리마트목동등촌로,,소매,종합소매점,편의점,서울특별시,양천구,목3동,목동,서울특별시 양천구 목동 614-13,126.86368768071002,37.548594071547896
479771,훼미리마트광희금호,,소매,종합소매점,편의점,서울특별시,중구,광희동,광희동1가,서울특별시 중구 광희동1가 89-1,127.005242888806,37.5652974042274
479797,GS25상수역,,소매,종합소매점,편의점,서울특별시,마포구,서강동,상수동,서울특별시 마포구 상수동 93-45,126.92341832935101,37.5485501061143
479887,CU,천호태영점,소매,종합소매점,편의점,서울특별시,강동구,천호3동,천호동,서울특별시 강동구 천호동 566,127.130651917677,37.5379673667345
479970,지에스이십오고대안암,,소매,종합소매점,편의점,서울특별시,성북구,안암동,안암동5가,서울특별시 성북구 안암동5가 101-28,127.02944520711901,37.586997753888895
479974,반포편의점,,소매,종합소매점,편의점,서울특별시,서초구,반포4동,반포동,서울특별시 서초구 반포동 19-2,127.00180686456301,37.50464590273771
479982,지에스이십오상계늘푸른,,소매,종합소매점,편의점,서울특별시,노원구,상계1동,상계동,서울특별시 노원구 상계동 1128,127.0571695363,37.6770738884115
480052,하프타임코리아,,소매,종합소매점,편의점,서울특별시,광진구,구의3동,구의동,서울특별시 광진구 구의동 212-3,127.09408463640301,37.540440718514105
480157,지에스이십오역삼쌍마,,소매,종합소매점,편의점,서울특별시,강남구,개포4동,개포동,서울특별시 강남구 개포동 1229-3,127.04525549571899,37.47753183056761
480184,세븐일레븐,역삼문예점,소매,종합소매점,편의점,서울특별시,강남구,역삼2동,역삼동,서울특별시 강남구 역삼동 781-34,127.04181621540701,37.4945249742279
480270,세븐일레븐용산2가동산점,용산2가동산점,소매,종합소매점,편의점,서울특별시,용산구,용산2가동,용산동2가,서울특별시 용산구 용산동2가 5-1127,126.984153612117,37.5437090232406
480305,Cuppi,,소매,종합소매점,편의점,서울특별시,은평구,응암1동,응암동,서울특별시 은평구 응암동 91-7,126.91780087794399,37.599695607405
480323,CU금호대우점,금호대우점,소매,종합소매점,편의점,서울특별시,성동구,금호4가동,금호동4가,서울특별시 성동구 금호동4가 800,127.017911204956,37.5453191541497
480324,CU,양재은행점,소매,종합소매점,편의점,서울특별시,서초구,양재1동,양재동,서울특별시 서초구 양재동 67,127.03786325065701,37.4791388249891
480384,GS25답십리한신,,소매,종합소매점,편의점,서울특별시,동대문구,답십리2동,답십리동,서울특별시 동대문구 답십리동 10,127.062206444882,37.569484962123
480649,CU상봉사랑점,상봉사랑점,소매,종합소매점,편의점,서울특별시,중랑구,상봉2동,상봉동,서울특별시 중랑구 상봉동 102-37,127.08638147444401,37.5958138850041
