,상호명,지점명,대분류,중분류,소분류,시도명,시군구명,행정동명,법정동명,지번주소,경도,위도
488145,야채왕우리농산물마트,면목점,소매,종합소매점,수퍼마켓,서울특별시,중랑구,면목본동,면목동,서울특별시 중랑구 면목동 121-26,127.08726220908702,37.59045948177629
488173,한일수퍼,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,쌍문3동,쌍문동,서울특별시 도봉구 쌍문동 103-152,127.029413242131,37.6443575530659
488251,뉴그랜드마트,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,상봉2동,상봉동,서울특별시 중랑구 상봉동 126-42,127.08050610680799,37.59290293768171
488273,하모니마트회기점,회기점,소매,종합소매점,수퍼마켓,서울특별시,동대문구,회기동,회기동,서울특별시 동대문구 회기동 60-125,127.050020315433,37.591318950593
488305,한아름마트,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,도봉1동,도봉동,서울특별시 도봉구 도봉동 619-44,127.04283719530001,37.6711377880911
488341,제로마트,본점,소매,종합소매점,수퍼마켓,서울특별시,강북구,송중동,미아동,서울특별시 강북구 미아동 131-6,127.028394118168,37.6216791217489
488395,하나마트,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,중화1동,중화동,서울특별시 중랑구 중화동 290-2,127.082714567342,37.6002546211648
488433,새생활할인점,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,망우3동,망우동,서울특별시 중랑구 망우동 407-1,127.10124444596501,37.594396222917105
488460,미림슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 820-9,127.027611818409,37.49893220765421
488839,이마트에브리데이양천향교역점,양천향교역점,소매,종합소매점,수퍼마켓,서울특별시,강서구,가양1동,가양동,서울특별시 강서구 가양동 1458-9,126.84325931318999,37.569930369937204
488928,명성슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,노원구,공릉1동,공릉동,서울특별시 노원구 공릉동 644-14,127.07832752426,37.6198811758086
489452,노브랜드,영등포여의도점,소매,종합소매점,수퍼마켓,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 여의도동 17-3,126.916882222676,37.5278654998234
489478,중앙마트,,소매,종합소매점,수퍼마켓,서울특별시,송파구,위례동,장지동,서울특별시 송파구 장지동 897,127.141602638941,37.4749731774815
489815,노브랜드,강남세곡점,소매,종합소매점,수퍼마켓,서울특별시,강남구,세곡동,세곡동,서울특별시 강남구 세곡동 595,127.098399261325,37.4668031476626
489863,슈퍼애시드,,소매,종합소매점,수퍼마켓,서울특별시,서초구,방배3동,방배동,서울특별시 서초구 방배동 481-5,126.988502399398,37.4755638520639
490144,총각네야채가게,장미상가점,소매,종합소매점,수퍼마켓,서울특별시,송파구,잠실6동,신천동,서울특별시 송파구 신천동 7,127.100462558596,37.5172332340637
490435,GS수퍼마켓,본사,소매,종합소매점,수퍼마켓,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 679,127.037277378321,37.5018857412981
490660,노브랜드,영등포양평점,소매,종합소매점,수퍼마켓,서울특별시,영등포구,양평2동,양평동5가,서울특별시 영등포구 양평동5가 27,126.89265392852501,37.5382009919862
490661,노브랜드,서울서초G5점,소매,종합소매점,수퍼마켓,서울특별시,서초구,서초4동,서초동,서울특별시 서초구 서초동 1685-8,127.01639342259399,37.495442355068
491048,하모니마트,,소매,종합소매점,수퍼마켓,서울특별시,구로구,고척1동,고척동,서울특별시 구로구 고척동 92-8,126.856916458298,37.4976831082473
491373,케이엠디모바일슈퍼물류,,소매,종합소매점,수퍼마켓,서울특별시,강서구,공항동,공항동,서울특별시 강서구 공항동 1366-9,126.81746398285,37.5539968717871
492272,3단지슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,창1동,창동,서울특별시 도봉구 창동 347,127.043470895382,37.6500227396817
492274,대명슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성북구,석관동,석관동,서울특별시 성북구 석관동 185-67,127.061621953621,37.610639995734296
492392,강남오케이마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 논현동 134-2,127.02777385851999,37.511728509634
492493,날아라슈퍼푸드손오공,,소매,종합소매점,수퍼마켓,서울특별시,강남구,삼성1동,삼성동,서울특별시 강남구 삼성동 71-24,127.053278138035,37.514638848214105
492498,대성슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,창2동,창동,서울특별시 도봉구 창동 674-146,127.039002715991,37.64587771210021
492557,꽉찬슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,영등포본동,영등포동,서울특별시 영등포구 영등포동 620-5,126.90630349332899,37.5131711085952
492568,단지슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,노원구,중계4동,중계동,서울특별시 노원구 중계동 369,127.077420995987,37.6574743864382
492745,금릉슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,송파구,송파1동,송파동,서울특별시 송파구 송파동 15-4,127.10582004491998,37.5071820622044
492751,대영슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동작구,흑석동,흑석동,서울특별시 동작구 흑석동 274-12,126.971140504279,37.504959449383996
492760,대성슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강동구,천호1동,천호동,서울특별시 강동구 천호동 72-1,127.138496767245,37.5445665243878
492793,국제슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,서초구,서초3동,서초동,서울특별시 서초구 서초동 1716-8,127.01212203746701,37.4934694458949
492798,대원슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성동구,성수2가1동,성수동2가,서울특별시 성동구 성수동2가 472-2,127.052575397003,37.5371144792251
492843,하모니마트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,대치1동,대치동,서울특별시 강남구 대치동 500,127.05612478815901,37.490693529306
492982,개나리슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,광진구,중곡1동,중곡동,서울특별시 광진구 중곡동 254-47,127.076922553176,37.5621492758666
493014,가나안슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,은평구,신사1동,신사동,서울특별시 은평구 신사동 29-152,126.910639521411,37.5976564628738
493043,대영미니슈퍼김생곤,,소매,종합소매점,수퍼마켓,서울특별시,송파구,풍납1동,풍납동,서울특별시 송파구 풍납동 94-4,127.120022171578,37.5393213125554
493046,대광슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,용신동,용두동,서울특별시 동대문구 용두동 39-583,127.04281251431999,37.5758799061101
493174,남경슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강북구,삼양동,미아동,서울특별시 강북구 미아동 791-629,127.019991864827,37.6266193964049
493202,가야미니슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,관악구,신원동,신림동,서울특별시 관악구 신림동 1604-1,126.92739509093201,37.4810529510967
493324,과일슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,신길1동,신길동,서울특별시 영등포구 신길동 96-20,126.91999504709699,37.5136304834731
493334,남양슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성북구,월곡1동,하월곡동,서울특별시 성북구 하월곡동 75-23,127.035251540357,37.6082198138941
493640,잠실슈퍼마켓,,소매,종합소매점,수퍼마켓,서울특별시,송파구,잠실3동,잠실동,서울특별시 송파구 잠실동 27-9,127.093034822493,37.5131306848918
493660,천안슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강북구,삼양동,미아동,서울특별시 강북구 미아동 791-1924,127.01419197985201,37.6231561577254
493694,해피드림이마트에브리데이,광장점,소매,종합소매점,수퍼마켓,서울특별시,광진구,광장동,광장동,서울특별시 광진구 광장동 250,127.104168920286,37.5468971093401
493732,해피에브리데이,,소매,종합소매점,수퍼마켓,서울특별시,관악구,은천동,봉천동,서울특별시 관악구 봉천동 635-505,126.94017648668002,37.4887100909335
493761,하나슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성북구,안암동,안암동3가,서울특별시 성북구 안암동3가 132-34,127.02367803880101,37.5855625874069
493830,한국슈퍼마켓,,소매,종합소매점,수퍼마켓,서울특별시,성동구,행당2동,행당동,서울특별시 성동구 행당동 344,127.03357029696699,37.5551796714923
493863,진로마트,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,중화1동,중화동,서울특별시 중랑구 중화동 287-11,127.08048214879801,37.60129147002429
493875,서울슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,양천구,신월1동,신월동,서울특별시 양천구 신월동 220-23,126.83457437771798,37.5279379089178
493899,신성슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로3동,구로동,서울특별시 구로구 구로동 252-69,126.891766947897,37.484184148206296
493904,아이엔지슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로3동,구로동,서울특별시 구로구 구로동 1129-14,126.89740059290399,37.4809210042269
493920,충남수퍼,,소매,종합소매점,수퍼마켓,서울특별시,은평구,응암3동,응암동,서울특별시 은평구 응암동 592-76,126.91465276116699,37.5887732140717
494000,평화슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강북구,송천동,미아동,서울특별시 강북구 미아동 403-27,127.023973755728,37.617533913372704
494093,국군복지단서울지원본부합참마트,,소매,종합소매점,수퍼마켓,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강로3가 65-1,126.96512628198,37.5235946526205
494160,수퍼맨,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,방학1동,방학동,서울특별시 도봉구 방학동 720-18,127.04823573448601,37.6664780934374
494182,에브리데이,,소매,종합소매점,수퍼마켓,서울특별시,강남구,논현1동,논현동,서울특별시 강남구 논현동 140,127.02380367819299,37.5099837632247
494199,중앙슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,장안2동,장안동,서울특별시 동대문구 장안동 347-1,127.070224318214,37.56831394678311
494222,유진슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성북구,보문동,보문동1가,서울특별시 성북구 보문동1가 191,127.02045278598499,37.584571751396
494253,홈플러스익스프레스,청주용암점,소매,종합소매점,수퍼마켓,서울특별시,강남구,역삼1동,역삼동,서울특별시 강남구 역삼동 839-15,127.033805333601,37.4904680470191
494309,태흥슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성동구,성수2가3동,성수동2가,서울특별시 성동구 성수동2가 275-94,127.062576163454,37.5408795919182
494433,슈퍼홀릭인베스트먼트,,소매,종합소매점,수퍼마켓,서울특별시,강남구,압구정동,신사동,서울특별시 강남구 신사동 588-7,127.03064705460501,37.5213393242249
494481,지에스수퍼,목동오거리점,소매,종합소매점,수퍼마켓,서울특별시,양천구,신정4동,신정동,서울특별시 양천구 신정동 988-5,126.861119762837,37.5254667465306
494494,이천쌀슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,휘경1동,휘경동,서울특별시 동대문구 휘경동 168-58,127.062927644418,37.5932332281466
494496,진로마트,응암점,소매,종합소매점,수퍼마켓,서울특별시,은평구,응암1동,응암동,서울특별시 은평구 응암동 109-3,126.921411632665,37.599818765181396
494547,한일수퍼3,,소매,종합소매점,수퍼마켓,서울특별시,강북구,수유3동,수유동,서울특별시 강북구 수유동 169-73,127.027389896903,37.6431064735001
494774,우성슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,금천구,시흥5동,시흥동,서울특별시 금천구 시흥동 836-18,126.907995232489,37.4521407195871
494801,해태수퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,답십리1동,답십리동,서울특별시 동대문구 답십리동 490-87,127.055688198113,37.5675227840703
494820,크로커다일하나로마트,양재점,소매,종합소매점,수퍼마켓,서울특별시,서초구,양재2동,양재동,서울특별시 서초구 양재동 230,127.04351240594801,37.4634882222877
494872,형제슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,용산구,이촌2동,이촌동,서울특별시 용산구 이촌동 209-24,126.954556749412,37.527871635391605
494881,킹슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,노원구,공릉2동,공릉동,서울특별시 노원구 공릉동 81,127.08210218751101,37.6233615829921
494977,슈퍼모델,,소매,종합소매점,수퍼마켓,서울특별시,중구,신당동,신당동,서울특별시 중구 신당동 198-3,127.014017553029,37.567713728221605
495027,원당슈퍼엔이더블유,,소매,종합소매점,수퍼마켓,서울특별시,관악구,인헌동,봉천동,서울특별시 관악구 봉천동 1636-1,126.965506195981,37.4747520314468
495046,은혜슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,방학2동,방학동,서울특별시 도봉구 방학동 640-4,127.037030711601,37.6678378044589
495056,우리슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,도봉구,창5동,창동,서울특별시 도봉구 창동 316-1,127.04307153644599,37.6528847867607
495091,행운슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,중화1동,중화동,서울특별시 중랑구 중화동 286-24,127.079865112603,37.6017371825841
495215,평화슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,서초구,서초4동,서초동,서울특별시 서초구 서초동 1685,127.015782057197,37.4963563388846
495267,슈퍼맨이돌아왔다문화산업전문회사,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,여의동,여의도동,서울특별시 영등포구 여의도동 18,126.91669478251801,37.5259625804366
495295,충남슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,청량리동,청량리동,서울특별시 동대문구 청량리동 258,127.046051945371,37.581078123716104
495344,원천수퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,면목2동,면목동,서울특별시 중랑구 면목동 182-64,127.07633857982,37.5911043503951
495389,현대슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로1동,구로동,서울특별시 구로구 구로동 1259,126.877063629362,37.4897489273398
495511,세원슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,은평구,신사1동,신사동,서울특별시 은평구 신사동 36-3,126.913122340217,37.5935706468477
495525,OKMart,,소매,종합소매점,수퍼마켓,서울특별시,성동구,옥수동,옥수동,서울특별시 성동구 옥수동 428,127.01196846658002,37.5445847818995
495547,아주슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성동구,행당1동,행당동,서울특별시 성동구 행당동 128-207,127.037285155342,37.555858774278796
495636,하루나수퍼,,소매,종합소매점,수퍼마켓,서울특별시,구로구,구로2동,구로동,서울특별시 구로구 구로동 437-1,126.886348529795,37.4942429318268
495672,희망슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강북구,인수동,수유동,서울특별시 강북구 수유동 310-16,127.015388068913,37.642403224887204
495794,슈퍼워커,,소매,종합소매점,수퍼마켓,서울특별시,강서구,등촌2동,등촌동,서울특별시 강서구 등촌동 533-18,126.861048119772,37.5502625848956
495811,재동슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,종로구,가회동,재동,서울특별시 종로구 재동 12,126.98472026350001,37.57951232131
495831,은하슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성동구,금호2.3가동,금호동2가,서울특별시 성동구 금호동2가 501-63,127.018704616812,37.5521286552209
495940,키친에브리데이,,소매,종합소매점,수퍼마켓,서울특별시,강남구,도곡2동,도곡동,서울특별시 강남구 도곡동 467-7,127.051986567424,37.4888582783868
495962,현대슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,금천구,독산1동,독산동,서울특별시 금천구 독산동 331-30,126.89427855446999,37.467204895598705
496088,이쁜이슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,전농1동,전농동,서울특별시 동대문구 전농동 644-90,127.046870662389,37.5754712299941
496187,태양슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,면목본동,면목동,서울특별시 중랑구 면목동 69-62,127.092792807965,37.58633027697329
496218,현대슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강서구,화곡8동,화곡동,서울특별시 강서구 화곡동 878-10,126.850595155246,37.530104238572996
496276,국군복지단국의장대마트,,소매,종합소매점,수퍼마켓,서울특별시,용산구,한강로동,한강로3가,서울특별시 용산구 한강로3가 65-336,126.965249454482,37.5245057891496
496328,엄마그린슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강동구,길동,길동,서울특별시 강동구 길동 355-1,127.14418294923,37.5401386338537
496510,태양슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,관악구,성현동,봉천동,서울특별시 관악구 봉천동 485-34,126.94675284423,37.490661110366794
496557,슈퍼두퍼,,소매,종합소매점,수퍼마켓,서울특별시,강남구,압구정동,신사동,서울특별시 강남구 신사동 628,127.031472117194,37.5222741765022
496615,제일슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성동구,용답동,용답동,서울특별시 성동구 용답동 33-2,127.052856987896,37.561363973736896
496803,형제슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강북구,인수동,수유동,서울특별시 강북구 수유동 530-54,127.00824187312,37.642974089168206
496895,위드슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,서대문구,신촌동,대신동,서울특별시 서대문구 대신동 124-2,126.946203994281,37.5666863683071
496949,한성슈퍼양정효,,소매,종합소매점,수퍼마켓,서울특별시,송파구,풍납1동,풍납동,서울특별시 송파구 풍납동 480-6,127.122350082693,37.53668953381921
497086,어머니슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강서구,화곡1동,화곡동,서울특별시 강서구 화곡동 936-7,126.839550357075,37.5287978430439
497100,신성슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강동구,길동,길동,서울특별시 강동구 길동 380-12,127.13808083886299,37.538427298295204
497123,용두슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,용신동,용두동,서울특별시 동대문구 용두동 39-55,127.043568526613,37.5760752532165
497135,창흥슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중구,소공동,남대문로3가,서울특별시 중구 남대문로3가 85,126.977634793997,37.561160037147204
497159,월드슈퍼안창식,,소매,종합소매점,수퍼마켓,서울특별시,광진구,자양3동,자양동,서울특별시 광진구 자양동 477-11,127.07119518116801,37.531135238378
497179,한양슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 화곡동 102-182,126.844557894891,37.539353022282
497184,향미슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,문래동,문래동2가,서울특별시 영등포구 문래동2가 17-1,126.89474518304199,37.5130364832917
497253,헤윰슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성동구,성수1가2동,성수동1가,서울특별시 성동구 성수동1가 13-459,127.05150797331899,37.549918841894495
497329,슈퍼맨징,,소매,종합소매점,수퍼마켓,서울특별시,강서구,염창동,염창동,서울특별시 강서구 염창동 282-26,126.87383681961799,37.5472226205953
497360,선이네슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,장안1동,장안동,서울특별시 동대문구 장안동 423-13,127.064542803645,37.5637007528936
497379,유슈퍼스타,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,신길6동,신길동,서울특별시 영등포구 신길동 508,126.918854992454,37.50013139695
497447,풍년슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,묵2동,묵동,서울특별시 중랑구 묵동 247-47,127.074095151675,37.6076659673088
497470,한마음슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,장안2동,장안동,서울특별시 동대문구 장안동 304-5,127.071279362862,37.575422502517206
497491,평화슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 235-57,126.890789572127,37.4730470352276
497577,아맛나슈퍼,대학로점,소매,종합소매점,수퍼마켓,서울특별시,종로구,혜화동,명륜2가,서울특별시 종로구 명륜2가 184,126.999298297772,37.5832049285505
497590,슈퍼콤마비마리오,,소매,종합소매점,수퍼마켓,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 60-20,126.88506813730899,37.47843551394
497634,인산슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,중화1동,중화동,서울특별시 중랑구 중화동 148-110,127.08356041929501,37.6005405157817
497732,노가리슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,종로구,종로1.2.3.4가동,돈의동,서울특별시 종로구 돈의동 30,126.990040754601,37.572854219129795
498026,고바우식자재마트,,소매,종합소매점,수퍼마켓,서울특별시,양천구,신월3동,신월동,서울특별시 양천구 신월동 147-20,126.82798290169599,37.535612565170105
498249,코사마트,,소매,종합소매점,수퍼마켓,서울특별시,강서구,화곡본동,화곡동,서울특별시 강서구 화곡동 51-40,126.84801577764,37.5425944926207
498366,하나로마트,서울영동농협,소매,종합소매점,수퍼마켓,서울특별시,서초구,내곡동,내곡동,서울특별시 서초구 내곡동 341-10,127.05964767713002,37.456823707671
498534,제일푸드,,소매,종합소매점,수퍼마켓,서울특별시,관악구,인헌동,봉천동,서울특별시 관악구 봉천동 178-60,126.96847695376199,37.4708313847569
498582,GS수퍼마켓,송파위례점,소매,종합소매점,수퍼마켓,서울특별시,송파구,위례동,장지동,서울특별시 송파구 장지동 881-5,127.14288823234399,37.4811998637038
498674,월드마트,신월점,소매,종합소매점,수퍼마켓,서울특별시,양천구,신월2동,신월동,서울특별시 양천구 신월동 607-1,126.846451896798,37.521440912211396
498721,우성슈퍼마트,,소매,종합소매점,수퍼마켓,서울특별시,금천구,시흥5동,시흥동,서울특별시 금천구 시흥동 836-18,126.907995232489,37.4521407195871
498900,국군복지단서울지원본부화랑영외마트,,소매,종합소매점,수퍼마켓,서울특별시,노원구,공릉2동,공릉동,서울특별시 노원구 공릉동 51-1,127.08939194146299,37.6201112451243
499002,롯데마켓999묵동점,묵동점,소매,종합소매점,수퍼마켓,서울특별시,중랑구,묵2동,묵동,서울특별시 중랑구 묵동 244-149,127.07761756381399,37.6094956347901
500263,하나로마트,남서울농협남성지점,소매,종합소매점,수퍼마켓,서울특별시,동작구,사당4동,사당동,서울특별시 동작구 사당동 316-4,126.972903084451,37.4819709327086
500700,슈퍼크랩스튜디오독산점,독산점,소매,종합소매점,수퍼마켓,서울특별시,금천구,독산1동,독산동,서울특별시 금천구 독산동 291-1,126.895609328207,37.4689563671665
501001,태양슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,노원구,상계3.4동,상계동,서울특별시 노원구 상계동 140-206,127.074280598768,37.66394623831889
501012,하모니마트,,소매,종합소매점,수퍼마켓,서울특별시,성북구,정릉2동,정릉동,서울특별시 성북구 정릉동 192-263,127.015204784362,37.60820740496229
501018,한일슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,광진구,자양4동,자양동,서울특별시 광진구 자양동 64-1,127.066489702978,37.5337562422845
501224,흥부24시수퍼,,소매,종합소매점,수퍼마켓,서울특별시,동대문구,청량리동,청량리동,서울특별시 동대문구 청량리동 728,127.04384804313801,37.5825470145989
501254,현대슈퍼신,,소매,종합소매점,수퍼마켓,서울특별시,노원구,중계본동,중계동,서울특별시 노원구 중계동 44-1,127.084403928453,37.646274854796296
501513,한얼슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,송파구,오금동,오금동,서울특별시 송파구 오금동 48-8,127.128440603792,37.503368443272294
501675,한아름슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,중화2동,중화동,서울특별시 중랑구 중화동 301-30,127.079765508714,37.5978709294677
501676,하니슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강북구,삼양동,미아동,서울특별시 강북구 미아동 745-6,127.01960618176001,37.6223452829826
501941,파주슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,은평구,역촌동,역촌동,서울특별시 은평구 역촌동 64-1,126.914544950337,37.603990657278
502126,화실슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,영등포구,신길4동,신길동,서울특별시 영등포구 신길동 4905-4,126.91314371013901,37.5071521967843
502168,한양슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,중화2동,중화동,서울특별시 중랑구 중화동 308-69,127.07666293843701,37.603343061160395
502221,강서식자재마트,,소매,종합소매점,수퍼마켓,서울특별시,강서구,발산1동,내발산동,서울특별시 강서구 내발산동 668,126.83636454434799,37.5547072653466
502376,현대슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,망우본동,망우동,서울특별시 중랑구 망우동 514-80,127.09528338536501,37.594783182098
502408,한양미니슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성동구,송정동,송정동,서울특별시 성동구 송정동 66-272,127.064404853071,37.5484809419352
502580,호돌이슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,광진구,중곡3동,중곡동,서울특별시 광진구 중곡동 220-13,127.08212886081499,37.5658751572207
502611,한양슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,용산구,청파동,청파동1가,서울특별시 용산구 청파동1가 1-33,126.96696722300501,37.5500654520896
502855,홈플러스익스프레스,인천오류점,소매,종합소매점,수퍼마켓,서울특별시,강서구,방화1동,방화동,서울특별시 강서구 방화동 872,126.814982130259,37.570641028651295
502889,하모니마트정육,,소매,종합소매점,수퍼마켓,서울특별시,서초구,양재1동,우면동,서울특별시 서초구 우면동 6-1,127.025484730432,37.4694050592485
503043,현대슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강북구,삼양동,미아동,서울특별시 강북구 미아동 233-1,127.021186893783,37.6279268069669
503293,플러스슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강북구,송중동,미아동,서울특별시 강북구 미아동 75-9,127.031354590808,37.6143960473404
503325,협신슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중랑구,상봉1동,상봉동,서울특별시 중랑구 상봉동 279-46,127.090629080288,37.600378941943
503326,호남슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,중구,회현동,남창동,서울특별시 중구 남창동 186,126.978305725235,37.5576157377339
503331,풍년미니슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,강동구,명일1동,명일동,서울특별시 강동구 명일동 15,127.14944571174699,37.552007521711204
503538,행복한슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,성동구,송정동,송정동,서울특별시 성동구 송정동 68-40,127.067588393568,37.5491098278323
503540,토정슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,마포구,용강동,토정동,서울특별시 마포구 토정동 3-17,126.94074744316099,37.540336159655396
503556,현대슈퍼마켓,,소매,종합소매점,수퍼마켓,서울특별시,금천구,시흥1동,시흥동,서울특별시 금천구 시흥동 852-4,126.904151508155,37.45840349578621
503632,"세븐일레븐언구비공원로또,토토판매점",반포공원점,소매,종합소매점,수퍼마켓,서울특별시,서초구,반포1동,반포동,서울특별시 서초구 반포동 709-8,127.020330134853,37.5091981202528
503704,한일슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,송파구,마천1동,마천동,서울특별시 송파구 마천동 329-30,127.156765275734,37.4919503091466
503834,혜성슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,송파구,가락2동,가락동,서울특별시 송파구 가락동 132-7,127.12603406280199,37.493447995459796
504002,토닥토닥슈퍼,,소매,종합소매점,수퍼마켓,서울특별시,은평구,갈현2동,갈현동,서울특별시 은평구 갈현동 539,126.90987855468398,37.617985687866295
504041,하모니마트,가산점,소매,종합소매점,수퍼마켓,서울특별시,금천구,가산동,가산동,서울특별시 금천구 가산동 151-60,126.893522894827,37.4762894069941
504318,현대슈퍼백정미,,소매,종합소매점,수퍼마켓,서울특별시,송파구,가락2동,가락동,서울특별시 송파구 가락동 136-7,127.127049151411,37.492707618659296
504491,풍년슈퍼마켓윤인숙,,소매,종합소매점,수퍼마켓,서울특별시,송파구,오금동,오금동,서울특별시 송파구 오금동 72-2,127.134831323623,37.5043074726886
504541,하모니마트약수,,소매,종합소매점,수퍼마켓,서울특별시,중구,약수동,신당동,서울특별시 중구 신당동 372-430,127.01095493672399,37.552775819589705
